local1,area_danji_id,danji_room_type_id,splitlevel
경기도,415,245648,1
경기도,415,245649,1
경기도,415,245650,1
경기도,415,245651,1
경기도,415,245652,1
경기도,415,245653,1
경기도,415,245654,1
경기도,415,245655,1
경기도,415,245656,1
경기도,415,245657,1
경기도,415,245658,1
경기도,415,245659,1
경기도,415,245660,1
경기도,417,1065,1
경기도,417,1066,1
경기도,418,1067,1
경기도,418,1068,1
경기도,418,1069,1
경기도,419,1070,1
경기도,419,1071,1
경기도,419,1072,1
경기도,430,1110,1
경기도,430,1111,1
경기도,435,1145,1
경기도,435,1146,1
경기도,435,1147,1
경기도,435,1148,1
경기도,436,1149,1
경기도,436,1150,1
경기도,436,1151,1
경기도,436,1152,1
경기도,437,1153,1
경기도,437,1154,1
경기도,442,1160,1
경기도,442,1161,1
경기도,442,1162,1
경기도,443,146709,1
경기도,443,146710,1
경기도,443,146711,1
경기도,444,1166,1
경기도,444,1167,1
경기도,445,1168,1
경기도,445,1169,1
경기도,445,1170,1
경기도,445,1171,1
경기도,445,1172,1
경기도,446,1173,1
경기도,446,1174,1
경기도,446,1175,1
경기도,446,1176,1
경기도,447,1177,1
경기도,447,1178,1
경기도,448,1179,1
경기도,448,1180,1
경기도,448,1181,1
경기도,449,1182,1
경기도,450,1183,1
경기도,450,1184,1
경기도,450,1185,1
경기도,450,1186,1
경기도,450,1187,1
경기도,450,1188,1
경기도,451,1189,1
경기도,451,1190,1
경기도,451,1191,1
경기도,452,1192,1
경기도,452,1193,1
경기도,452,1194,1
경기도,452,1195,1
경기도,453,1196,1
경기도,453,1197,1
경기도,453,1198,1
경기도,454,1199,1
경기도,455,25753,1
경기도,456,1200,1
경기도,457,1201,1
경기도,457,1202,1
경기도,458,1203,1
경기도,458,1204,1
경기도,458,1205,1
경기도,466,1221,1
경기도,466,1222,1
경기도,467,1223,1
경기도,467,1224,1
경기도,469,1225,1
경기도,469,1226,1
경기도,470,1227,1
경기도,470,1228,1
경기도,471,1229,1
경기도,472,1230,1
경기도,472,1231,1
경기도,473,1232,1
경기도,473,1233,1
경기도,473,1234,1
경기도,474,1235,1
경기도,474,1236,1
경기도,474,1237,1
경기도,474,1238,1
경기도,475,1239,1
경기도,475,1240,1
경기도,475,1241,1
경기도,475,1242,1
경기도,476,1243,1
경기도,476,1244,1
경기도,477,187801,1
경기도,477,187802,1
경기도,479,1246,1
경기도,479,1247,1
경기도,479,1248,1
경기도,479,1249,1
경기도,480,1250,1
경기도,480,1251,1
경기도,480,1252,1
경기도,480,1253,1
경기도,480,1254,1
경기도,480,1255,1
경기도,480,1256,1
경기도,481,1257,1
경기도,481,1258,1
경기도,482,1259,1
경기도,482,1260,1
경기도,482,1261,1
경기도,482,1262,1
경기도,482,1263,1
경기도,485,1271,1
경기도,485,1272,1
경기도,485,1273,1
경기도,486,1274,1
경기도,486,1275,1
경기도,486,1276,1
경기도,487,1277,1
경기도,487,1278,1
경기도,488,25766,1
경기도,488,25767,1
경기도,488,25768,1
경기도,488,25769,1
경기도,490,1279,1
경기도,490,1280,1
경기도,490,1281,1
경기도,491,1282,1
경기도,491,1283,1
경기도,491,1284,1
경기도,491,1285,1
경기도,493,25774,1
경기도,497,1301,1
경기도,497,1302,1
경기도,497,1303,1
경기도,497,334070,1
경기도,498,1304,1
경기도,498,1305,1
경기도,499,1306,1
경기도,499,1307,1
경기도,500,1308,1
경기도,500,1309,1
경기도,500,1310,1
경기도,511,1337,1
경기도,511,1338,1
경기도,511,1339,1
경기도,511,1340,1
경기도,515,1345,1
경기도,515,1346,1
경기도,515,1347,1
경기도,518,25789,1
경기도,518,25790,1
경기도,518,25791,1
경기도,519,1355,1
경기도,519,1356,1
경기도,519,1357,1
경기도,520,1358,1
경기도,520,1359,1
경기도,520,1360,1
경기도,524,1363,1
경기도,524,1364,1
경기도,527,1365,1
경기도,527,1366,1
경기도,527,1367,1
경기도,527,1368,1
경기도,537,1395,1
경기도,537,1396,1
경기도,537,1397,1
경기도,537,1398,1
경기도,538,1399,1
경기도,538,1400,1
경기도,538,1401,1
경기도,538,1402,1
경기도,548,1425,1
경기도,548,1426,1
경기도,552,1435,1
경기도,552,1436,1
경기도,552,1437,1
경기도,552,1438,1
경기도,552,1439,1
경기도,552,1440,1
경기도,552,1441,1
경기도,563,1474,1
경기도,563,1475,1
경기도,571,25843,1
경기도,571,25844,1
경기도,571,25845,1
경기도,571,25846,1
경기도,571,25847,1
경기도,572,1501,1
경기도,572,1502,1
경기도,572,1503,1
경기도,573,1504,1
경기도,581,1521,1
경기도,581,1522,1
경기도,581,1523,1
경기도,581,1524,1
경기도,581,1525,1
경기도,581,1526,1
경기도,581,1527,1
경기도,585,1528,1
경기도,585,1529,1
경기도,585,1530,1
경기도,585,1531,1
경기도,585,1532,1
경기도,585,1533,1
경기도,586,1534,1
경기도,586,1535,1
경기도,586,1536,1
경기도,586,1537,1
경기도,586,1538,1
경기도,586,1539,1
경기도,586,1540,1
경기도,587,1541,1
경기도,587,1542,1
경기도,587,1543,1
경기도,589,1546,1
경기도,589,1547,1
경기도,589,1548,1
경기도,589,1549,1
경기도,589,1550,1
경기도,590,1551,1
경기도,590,1552,1
경기도,590,1553,1
경기도,590,1554,1
경기도,590,1555,1
경기도,591,1556,1
경기도,591,1557,1
경기도,591,1558,1
경기도,591,1559,1
경기도,591,1560,1
경기도,591,1561,1
경기도,591,1562,1
경기도,592,1563,1
경기도,592,1564,1
경기도,592,1565,1
경기도,592,1566,1
경기도,592,1567,1
경기도,593,1568,1
경기도,593,1569,1
경기도,593,1570,1
경기도,593,1571,1
경기도,593,1572,1
경기도,601,25856,1
경기도,601,25857,1
경기도,601,25858,1
경기도,601,25859,1
경기도,601,25860,1
경기도,602,188156,1
경기도,602,188157,1
경기도,604,1600,1
경기도,604,1601,1
경기도,605,1602,1
경기도,605,146719,1
경기도,605,146720,1
경기도,606,1605,1
경기도,606,1606,1
경기도,608,1611,1
경기도,608,1612,1
경기도,608,1613,1
경기도,608,1614,1
경기도,608,1615,1
