local1,area_danji_id,danji_room_type_id,splitlevel
서울특별시,248,571,1
서울특별시,248,572,1
서울특별시,248,573,1
서울특별시,249,574,1
서울특별시,249,575,1
서울특별시,249,576,1
서울특별시,258,146643,1
서울특별시,258,146644,1
서울특별시,258,146645,1
서울특별시,258,146646,1
서울특별시,258,244929,1
서울특별시,258,244930,1
서울특별시,258,244931,1
서울특별시,258,244932,1
서울특별시,258,244933,1
서울특별시,259,588,1
서울특별시,259,589,1
서울특별시,259,590,1
서울특별시,259,591,1
서울특별시,259,592,1
서울특별시,260,593,1
서울특별시,260,146647,1
서울특별시,260,146648,1
서울특별시,261,146649,1
서울특별시,261,146650,1
서울특별시,261,146651,1
서울특별시,262,599,1
서울특별시,262,600,1
서울특별시,262,601,1
서울특별시,263,602,1
서울특별시,263,603,1
서울특별시,263,604,1
서울특별시,263,605,1
서울특별시,273,25695,1
서울특별시,273,25696,1
서울특별시,273,25697,1
서울특별시,276,621,1
서울특별시,276,622,1
서울특별시,276,623,1
서울특별시,277,624,1
서울특별시,277,625,1
서울특별시,277,626,1
서울특별시,279,627,1
서울특별시,279,628,1
서울특별시,279,629,1
서울특별시,280,25698,1
서울특별시,280,25699,1
서울특별시,280,25700,1
서울특별시,280,25701,1
서울특별시,280,25702,1
서울특별시,280,25703,1
서울특별시,280,25704,1
서울특별시,282,630,1
서울특별시,282,631,1
서울특별시,282,632,1
서울특별시,283,633,1
서울특별시,283,634,1
서울특별시,283,635,1
서울특별시,286,637,1
서울특별시,286,638,1
서울특별시,286,639,1
서울특별시,286,640,1
서울특별시,287,641,1
서울특별시,287,642,1
서울특별시,287,643,1
서울특별시,288,644,1
서울특별시,288,645,1
서울특별시,288,646,1
서울특별시,288,647,1
서울특별시,288,648,1
서울특별시,288,649,1
서울특별시,288,650,1
서울특별시,288,651,1
서울특별시,288,652,1
서울특별시,288,653,1
서울특별시,291,25710,1
서울특별시,291,25711,1
서울특별시,291,25712,1
서울특별시,292,175668,1
서울특별시,292,175669,1
서울특별시,292,175670,1
서울특별시,293,25713,1
서울특별시,293,25714,1
서울특별시,293,25715,1
서울특별시,293,25716,1
서울특별시,294,175671,1
서울특별시,294,175672,1
서울특별시,294,175673,1
서울특별시,294,175674,1
서울특별시,294,175675,1
서울특별시,294,175676,1
서울특별시,294,175677,1
서울특별시,294,175678,1
서울특별시,300,660,1
서울특별시,300,661,1
서울특별시,301,662,1
서울특별시,301,663,1
서울특별시,302,664,1
서울특별시,302,665,1
서울특별시,302,666,1
서울특별시,302,667,1
서울특별시,304,668,1
서울특별시,304,669,1
서울특별시,304,670,1
서울특별시,305,671,1
서울특별시,305,672,1
서울특별시,305,673,1
서울특별시,305,674,1
서울특별시,305,675,1
서울특별시,307,678,1
서울특별시,307,679,1
서울특별시,307,680,1
서울특별시,307,681,1
서울특별시,307,682,1
서울특별시,307,683,1
서울특별시,310,690,1
서울특별시,310,691,1
서울특별시,313,696,1
서울특별시,313,697,1
서울특별시,314,698,1
서울특별시,314,699,1
서울특별시,314,700,1
서울특별시,314,701,1
서울특별시,314,702,1
서울특별시,315,25722,1
서울특별시,315,25723,1
서울특별시,315,25724,1
서울특별시,316,703,1
서울특별시,316,704,1
서울특별시,318,706,1
서울특별시,318,707,1
서울특별시,318,146654,1
서울특별시,318,146655,1
서울특별시,323,720,1
서울특별시,323,721,1
서울특별시,323,722,1
서울특별시,324,723,1
서울특별시,324,724,1
서울특별시,324,725,1
서울특별시,324,726,1
서울특별시,325,727,1
서울특별시,325,728,1
서울특별시,325,729,1
서울특별시,325,730,1
서울특별시,326,731,1
서울특별시,326,732,1
서울특별시,326,733,1
서울특별시,326,734,1
서울특별시,326,735,1
서울특별시,326,736,1
서울특별시,331,228565,1
서울특별시,332,737,1
서울특별시,332,738,1
서울특별시,332,739,1
서울특별시,332,740,1
서울특별시,334,25732,1
서울특별시,334,25733,1
서울특별시,334,25734,1
서울특별시,335,743,1
서울특별시,335,744,1
서울특별시,335,745,1
서울특별시,336,746,1
서울특별시,336,747,1
서울특별시,336,748,1
서울특별시,336,749,1
서울특별시,336,750,1
서울특별시,336,751,1
서울특별시,336,752,1
서울특별시,336,753,1
서울특별시,336,754,1
서울특별시,336,755,1
서울특별시,336,756,1
서울특별시,336,757,1
서울특별시,336,758,1
서울특별시,336,759,1
서울특별시,336,760,1
서울특별시,336,761,1
서울특별시,336,762,1
서울특별시,337,763,1
서울특별시,338,766,1
서울특별시,338,146656,1
서울특별시,338,146657,1
서울특별시,341,769,1
서울특별시,341,770,1
서울특별시,343,175696,1
서울특별시,343,175697,1
서울특별시,343,175698,1
서울특별시,344,228566,1
서울특별시,345,771,1
서울특별시,345,772,1
서울특별시,345,773,1
서울특별시,345,774,1
서울특별시,345,775,1
서울특별시,345,776,1
서울특별시,346,146658,1
서울특별시,346,146659,1
서울특별시,346,146660,1
서울특별시,353,796,1
서울특별시,353,797,1
서울특별시,354,175704,1
서울특별시,355,798,1
서울특별시,355,799,1
서울특별시,355,800,1
서울특별시,355,801,1
서울특별시,355,802,1
서울특별시,355,803,1
서울특별시,355,804,1
서울특별시,355,805,1
서울특별시,355,806,1
서울특별시,355,807,1
서울특별시,355,808,1
서울특별시,356,809,1
서울특별시,356,810,1
서울특별시,356,811,1
서울특별시,356,812,1
서울특별시,356,813,1
서울특별시,356,814,1
서울특별시,356,815,1
서울특별시,356,816,1
서울특별시,356,817,1
서울특별시,356,818,1
서울특별시,356,431367,1
서울특별시,357,819,1
서울특별시,357,820,1
서울특별시,357,821,1
서울특별시,357,822,1
서울특별시,357,823,1
서울특별시,357,824,1
서울특별시,357,825,1
서울특별시,357,826,1
서울특별시,357,827,1
서울특별시,357,828,1
서울특별시,357,829,1
서울특별시,357,830,1
서울특별시,358,831,1
서울특별시,358,832,1
서울특별시,358,833,1
서울특별시,358,834,1
서울특별시,358,835,1
서울특별시,358,836,1
서울특별시,358,837,1
서울특별시,358,838,1
서울특별시,358,839,1
서울특별시,358,840,1
서울특별시,358,841,1
서울특별시,358,245627,1
서울특별시,358,245628,1
서울특별시,359,842,1
서울특별시,359,843,1
서울특별시,359,844,1
서울특별시,359,845,1
서울특별시,359,846,1
서울특별시,359,847,1
서울특별시,359,848,1
서울특별시,359,850,1
서울특별시,359,851,1
서울특별시,359,852,1
서울특별시,359,853,1
서울특별시,359,854,1
서울특별시,359,855,1
서울특별시,359,856,1
서울특별시,359,146661,1
서울특별시,360,857,1
서울특별시,360,858,1
서울특별시,360,859,1
서울특별시,360,860,1
서울특별시,360,861,1
서울특별시,360,862,1
서울특별시,360,863,1
서울특별시,360,864,1
서울특별시,360,865,1
서울특별시,360,866,1
서울특별시,360,867,1
서울특별시,360,868,1
서울특별시,360,870,1
서울특별시,361,871,1
서울특별시,361,872,1
서울특별시,361,873,1
서울특별시,361,874,1
서울특별시,361,875,1
서울특별시,361,876,1
서울특별시,361,877,1
서울특별시,361,878,1
서울특별시,361,879,1
서울특별시,361,880,1
서울특별시,361,882,1
서울특별시,361,884,1
서울특별시,361,885,1
서울특별시,361,886,1
서울특별시,361,146662,1
서울특별시,362,905,1
서울특별시,362,906,1
서울특별시,362,146663,1
서울특별시,362,146664,1
서울특별시,362,146665,1
서울특별시,362,146666,1
서울특별시,362,146667,1
서울특별시,362,146668,1
서울특별시,362,146669,1
서울특별시,362,146670,1
서울특별시,362,146671,1
서울특별시,362,146672,1
서울특별시,362,146673,1
서울특별시,362,146674,1
서울특별시,362,146675,1
서울특별시,362,146676,1
서울특별시,362,146677,1
서울특별시,362,146678,1
서울특별시,362,146679,1
서울특별시,363,907,1
서울특별시,363,908,1
서울특별시,363,909,1
서울특별시,363,910,1
서울특별시,363,911,1
서울특별시,363,912,1
서울특별시,363,913,1
서울특별시,363,914,1
서울특별시,363,915,1
서울특별시,363,916,1
서울특별시,363,917,1
서울특별시,363,918,1
서울특별시,363,919,1
서울특별시,364,920,1
서울특별시,364,921,1
서울특별시,364,146680,1
서울특별시,364,146681,1
서울특별시,365,924,1
서울특별시,365,925,1
서울특별시,365,926,1
서울특별시,365,927,1
서울특별시,365,928,1
서울특별시,365,929,1
서울특별시,365,930,1
서울특별시,365,931,1
서울특별시,365,932,1
서울특별시,365,933,1
서울특별시,365,934,1
서울특별시,365,935,1
서울특별시,365,936,1
서울특별시,365,937,1
서울특별시,370,951,1
서울특별시,370,952,1
서울특별시,371,953,1
서울특별시,371,954,1
서울특별시,371,955,1
서울특별시,371,956,1
서울특별시,371,957,1
서울특별시,371,958,1
서울특별시,371,959,1
서울특별시,371,960,1
서울특별시,371,961,1
서울특별시,371,962,1
서울특별시,382,991,1
서울특별시,382,992,1
서울특별시,382,993,1
서울특별시,382,994,1
서울특별시,394,1018,1
서울특별시,394,1019,1
서울특별시,410,1054,1
서울특별시,413,1055,1
서울특별시,413,1056,1
서울특별시,416,1061,1
서울특별시,416,1062,1
서울특별시,416,1063,1
서울특별시,416,1064,1
서울특별시,420,1073,1
서울특별시,420,1074,1
서울특별시,420,1075,1
서울특별시,420,1076,1
서울특별시,420,1077,1
서울특별시,420,1078,1
서울특별시,421,1080,1
서울특별시,421,1081,1
서울특별시,421,146682,1
서울특별시,421,146683,1
서울특별시,422,1083,1
서울특별시,422,1084,1
서울특별시,422,1085,1
서울특별시,422,1086,1
서울특별시,422,431893,1
서울특별시,423,1087,1
서울특별시,423,1088,1
